stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,zone_id,location_type,parent_station,stop_timezone
"P4680",,"湖水前","",35.292944,138.955392,,,0,,"Asia/Tokyo"
"P4682",,"東山旧岸邸前","",35.295967,138.958472,,,0,,"Asia/Tokyo"
"P3438",,"御殿場プレミアムアウトレット","",35.307344,138.962323,,,0,,"Asia/Tokyo"
"P4681",,"東山旧岸邸前","",35.295478,138.958086,,,0,,"Asia/Tokyo"
"P4679",,"湖水前","",35.292830,138.955459,,,0,,"Asia/Tokyo"
"P4677",,"東山荘入口","",35.289879,138.951758,,,0,,"Asia/Tokyo"
"P4676",,"秩父宮記念公園","",35.289258,138.950194,,,0,,"Asia/Tokyo"
"P4669",,"富士病院","",35.298270,138.935234,,,0,,"Asia/Tokyo"
"P4665",,"新橋銀座","",35.301501,138.930635,,,0,,"Asia/Tokyo"
"P4664",,"若宮橋","",35.302426,138.929020,,,0,,"Asia/Tokyo"
"P4662",,"丸太橋","",35.303938,138.925493,,,0,,"Asia/Tokyo"
"P4659",,"川島田入口","",35.304930,138.922367,,,0,,"Asia/Tokyo"
"P4658",,"立道下","",35.305306,138.921105,,,0,,"Asia/Tokyo"
"P4655",,"立道","",35.306368,138.918149,,,0,,"Asia/Tokyo"
"P4654",,"ませ口","",35.307901,138.913545,,,0,,"Asia/Tokyo"
"P4651",,"ませ口上","",35.309628,138.907603,,,0,,"Asia/Tokyo"
"P4649",,"玉穂支所入口","",35.311087,138.905284,,,0,,"Asia/Tokyo"
"P4647",,"第二宿舎","",35.313083,138.901241,,,0,,"Asia/Tokyo"
"P4646",,"西中前","",35.313447,138.900094,,,0,,"Asia/Tokyo"
"P4643",,"中畑","",35.314385,138.895453,,,0,,"Asia/Tokyo"
"P4641",,"中畑上","",35.315284,138.894082,,,0,,"Asia/Tokyo"
"P4639",,"大胡山下","",35.316671,138.892011,,,0,,"Asia/Tokyo"
"P4637",,"大胡山","",35.317617,138.890228,,,0,,"Asia/Tokyo"
"P4635",,"山王入口","",35.319546,138.886041,,,0,,"Asia/Tokyo"
